time,inertia.phi_ref,inertia.phi_sim,inertia.phi_relerr,inertia.w_ref,inertia.w_sim,inertia.w_relerr
3.992,15.99635238,17.65011859,0.0786214,4.995836239,4.961301414,0.00690773
3.9925,15.9988503,17.65259924,0.0786206,4.995840398,4.961294248,0.00691
3.993,16.00134822,17.65507989,0.0786198,4.995844553,4.961287082,0.00691226
3.9935,16.00384614,17.65756053,0.078619,4.995848703,4.961279915,0.00691453
3.994,16.00634407,17.66004117,0.0786181,4.99585285,4.961272748,0.00691679
3.9945,16.008842,17.6625218,0.0786173,4.995856992,4.96126558,0.00691905
3.995,16.01133993,17.66500243,0.0786165,4.99586113,4.961258413,0.00692131
3.9955,16.01383786,17.66748306,0.0786157,4.995865264,4.961251245,0.00692357
3.996,16.01633579,17.66996368,0.0786149,4.995869394,4.961244076,0.00692583
3.9965,16.01883373,17.6724443,0.078614,4.99587352,4.961236908,0.00692809
3.997,16.02133167,17.67492492,0.0786132,4.995877641,4.961229739,0.00693035
3.9975,16.02382961,17.67740553,0.0786124,4.995881759,4.96122257,0.00693261
3.998,16.02632755,17.67988614,0.0786116,4.995885872,4.9612154,0.00693486
3.9985,16.02882549,17.68236675,0.0786107,4.995889981,4.961208231,0.00693712
3.999,16.03132344,17.68484735,0.0786099,4.995894087,4.961201061,0.00693938
3.9995,16.03382139,17.68732795,0.0786091,4.995898188,4.961193891,0.00694163
4,16.03631934,17.68980854,0.0786083,4.995902285,4.96118672,0.00694388
4.0005,16.03881729,17.69228913,0.0786074,4.995906378,4.961179549,0.00694614
4.001,16.04131525,17.69476972,0.0786066,4.995910466,4.961172378,0.00694839
4.0015,16.0438132,17.6972503,0.0786058,4.995914551,4.961165207,0.00695064
4.002,16.04631116,17.69973088,0.078605,4.995918632,4.961158035,0.00695289
4.0025,16.04880912,17.70221146,0.0786041,4.995922708,4.961150863,0.00695514
4.003,16.05130709,17.70469203,0.0786033,4.995926781,4.961143691,0.00695739
4.0035,16.05380505,17.7071726,0.0786025,4.995930849,4.961136518,0.00695964
4.004,16.05630302,17.70965317,0.0786016,4.995934914,4.961129345,0.00696189
4.0045,16.05880099,17.71213373,0.0786008,4.995938974,4.961122172,0.00696413
4.005,16.06129896,17.71461429,0.0786,4.99594303,4.961114999,0.00696638
4.0055,16.06379693,17.71709484,0.0785992,4.995947083,4.961107825,0.00696863
4.006,16.06629491,17.7195754,0.0785983,4.995951131,4.961100651,0.00697087
4.0065,16.06879288,17.72205594,0.0785975,4.995955175,4.961093477,0.00697311
4.007,16.07129086,17.72453649,0.0785967,4.995959215,4.961086303,0.00697536
4.0075,16.07378885,17.72701703,0.0785959,4.995963251,4.961079128,0.0069776
4.008,16.07628683,17.72949757,0.078595,4.995967283,4.961071953,0.00697984
4.0085,16.07878481,17.7319781,0.0785942,4.995971311,4.961064777,0.00698208
4.009,16.0812828,17.73445863,0.0785934,4.995975335,4.961057602,0.00698432
4.0095,16.08378079,17.73693916,0.0785925,4.995979355,4.961050426,0.00698656
4.01,16.08627878,17.73941968,0.0785917,4.995983371,4.96104325,0.0069888
4.0105,16.08877677,17.7419002,0.0785909,4.995987383,4.961036073,0.00699104
4.011,16.09127477,17.74438071,0.07859,4.995991391,4.961028897,0.00699328
4.0115,16.09377277,17.74686123,0.0785892,4.995995395,4.96102172,0.00699551
4.012,16.09627077,17.74934173,0.0785884,4.995999395,4.961014543,0.00699775
4.0125,16.09876877,17.75182224,0.0785875,4.996003391,4.961007365,0.00699998
4.013,16.10126677,17.75430274,0.0785867,4.996007383,4.961000187,0.00700222
4.0135,16.10376478,17.75678324,0.0785859,4.996011371,4.960993009,0.00700445
4.014,16.10626278,17.75926373,0.078585,4.996015355,4.960985831,0.00700668
4.0145,16.10876079,17.76174422,0.0785842,4.996019335,4.960978652,0.00700891
4.015,16.1112588,17.76422471,0.0785834,4.996023311,4.960971473,0.00701115
4.0155,16.11375682,17.76670519,0.0785825,4.996027283,4.960964294,0.00701338
4.016,16.11625483,17.76918567,0.0785817,4.996031251,4.960957115,0.00701561
4.0165,16.11875285,17.77166615,0.0785809,4.996035216,4.960949935,0.00701784
4.017,16.12125087,17.77414662,0.07858,4.996039176,4.960942755,0.00702006
4.0175,16.12374889,17.77662709,0.0785792,4.996043132,4.960935575,0.00702229
4.018,16.12624691,17.77910755,0.0785784,4.996047084,4.960928394,0.00702452
4.0185,16.12874494,17.78158802,0.0785775,4.996051033,4.960921214,0.00702674
4.019,16.13124296,17.78406847,0.0785767,4.996054977,4.960914033,0.00702897
4.0195,16.13374099,17.78654893,0.0785759,4.996058918,4.960906851,0.00703119
4.02,16.13623902,17.78902938,0.078575,4.996062854,4.96089967,0.00703342
4.0205,16.13873706,17.79150983,0.0785742,4.996066787,4.960892488,0.00703564
4.021,16.14123509,17.79399027,0.0785734,4.996070716,4.960885306,0.00703786
4.0215,16.14373313,17.79647071,0.0785725,4.996074641,4.960878123,0.00704009
4.022,16.14623117,17.79895115,0.0785717,4.996078561,4.960870941,0.00704231
4.0225,16.14872921,17.80143158,0.0785709,4.996082478,4.960863758,0.00704453
4.023,16.15122725,17.80391201,0.07857,4.996086391,4.960856575,0.00704675
4.0235,16.1537253,17.80639243,0.0785692,4.996090301,4.960849391,0.00704896
4.024,16.15622334,17.80887286,0.0785683,4.996094206,4.960842207,0.00705118
4.0245,16.15872139,17.81135327,0.0785675,4.996098107,4.960835023,0.0070534
4.025,16.16121944,17.81383369,0.0785667,4.996102005,4.960827839,0.00705562
4.0255,16.16371749,17.8163141,0.0785658,4.996105898,4.960820655,0.00705783
4.026,16.16621555,17.81879451,0.078565,4.996109788,4.96081347,0.00706005
4.0265,16.1687136,17.82127491,0.0785641,4.996113674,4.960806285,0.00706226
4.027,16.17121166,17.82375531,0.0785633,4.996117556,4.9607991,0.00706448
4.0275,16.17370972,17.82623571,0.0785625,4.996121434,4.960791914,0.00706669
4.028,16.17620778,17.8287161,0.0785616,4.996125308,4.960784728,0.0070689
4.0285,16.17870585,17.83119649,0.0785608,4.996129178,4.960777542,0.00707111
4.029,16.18120392,17.83367688,0.0785599,4.996133045,4.960770356,0.00707332
4.0295,16.18370198,17.83615726,0.0785591,4.996136907,4.960763169,0.00707553
4.03,16.18620005,17.83863764,0.0785583,4.996140766,4.960755982,0.00707774
4.0305,16.18869812,17.84111802,0.0785574,4.996144621,4.960748795,0.00707995
4.031,16.1911962,17.84359839,0.0785566,4.996148472,4.960741608,0.00708216
4.0315,16.19369427,17.84607876,0.0785557,4.996152319,4.96073442,0.00708437
4.032,16.19619235,17.84855912,0.0785549,4.996156163,4.960727232,0.00708657
4.0325,16.19869043,17.85103948,0.0785541,4.996160002,4.960720044,0.00708878
4.033,16.20118851,17.85351984,0.0785532,4.996163838,4.960712856,0.00709098
4.0335,16.2036866,17.85600019,0.0785524,4.99616767,4.960705667,0.00709319
4.034,16.20618468,17.85848054,0.0785515,4.996171498,4.960698478,0.00709539
4.0345,16.20868277,17.86096089,0.0785507,4.996175322,4.960691289,0.00709759
4.035,16.21118086,17.86344123,0.0785498,4.996179143,4.960684099,0.0070998
4.0355,16.21367895,17.86592157,0.078549,4.996182959,4.96067691,0.007102
4.036,16.21617704,17.86840191,0.0785482,4.996186772,4.96066972,0.0071042
4.0365,16.21867514,17.87088224,0.0785473,4.996190581,4.960662529,0.0071064
4.037,16.22117323,17.87336257,0.0785465,4.996194387,4.960655339,0.0071086
4.0375,16.22367133,17.87584289,0.0785456,4.996198188,4.960648148,0.0071108
4.038,16.22616943,17.87832321,0.0785448,4.996201986,4.960640957,0.007113
4.0385,16.22866753,17.88080353,0.0785439,4.99620578,4.960633766,0.00711519
4.039,16.23116564,17.88328384,0.0785431,4.99620957,4.960626574,0.00711739
4.0395,16.23366374,17.88576415,0.0785422,4.996213356,4.960619382,0.00711959
4.04,16.23616185,17.88824446,0.0785414,4.996217138,4.96061219,0.00712178
4.0405,16.23865996,17.89072476,0.0785405,4.996220917,4.960604998,0.00712397
4.041,16.24115807,17.89320506,0.0785397,4.996224692,4.960597806,0.00712617
4.0415,16.24365619,17.89568536,0.0785388,4.996228463,4.960590613,0.00712836
4.042,16.2461543,17.89816565,0.078538,4.996232231,4.96058342,0.00713055
4.0425,16.24865242,17.90064594,0.0785372,4.996235995,4.960576226,0.00713275
4.043,16.25115054,17.90312623,0.0785363,4.996239755,4.960569033,0.00713494
4.0435,16.25364866,17.90560651,0.0785355,4.996243511,4.960561839,0.00713713
4.044,16.25614678,17.90808679,0.0785346,4.996247263,4.960554645,0.00713932
4.0445,16.25864491,17.91056706,0.0785338,4.996251012,4.96054745,0.00714151
4.045,16.26114304,17.91304733,0.0785329,4.996254757,4.960540256,0.00714369
4.0455,16.26364116,17.9155276,0.0785321,4.996258498,4.960533061,0.00714588
4.046,16.2661393,17.91800786,0.0785312,4.996262236,4.960525866,0.00714807
4.0465,16.26863743,17.92048812,0.0785304,4.996265969,4.960518671,0.00715025
4.047,16.27113556,17.92296838,0.0785295,4.9962697,4.960511475,0.00715244
4.0475,16.2736337,17.92544863,0.0785287,4.996273426,4.960504279,0.00715462
4.048,16.27613184,17.92792888,0.0785278,4.996277149,4.960497083,0.00715681
4.0485,16.27862998,17.93040913,0.078527,4.996280867,4.960489887,0.00715899
4.049,16.28112812,17.93288937,0.0785261,4.996284583,4.96048269,0.00716117
4.0495,16.28362626,17.93536961,0.0785253,4.996288294,4.960475493,0.00716336
4.05,16.28612441,17.93784984,0.0785244,4.996292002,4.960468296,0.00716554
4.0505,16.28862255,17.94033007,0.0785236,4.996295706,4.960461098,0.00716772
4.051,16.2911207,17.9428103,0.0785227,4.996299407,4.960453901,0.0071699
4.0515,16.29361885,17.94529053,0.0785219,4.996303103,4.960446703,0.00717208
4.052,16.29611701,17.94777075,0.078521,4.996306796,4.960439505,0.00717426
4.0525,16.29861516,17.95025096,0.0785201,4.996310486,4.960432306,0.00717643
4.053,16.30111332,17.95273118,0.0785193,4.996314172,4.960425108,0.00717861
4.0535,16.30361148,17.95521139,0.0785184,4.996317854,4.960417909,0.00718079
4.054,16.30610964,17.95769159,0.0785176,4.996321532,4.96041071,0.00718296
4.0545,16.3086078,17.96017179,0.0785167,4.996325207,4.96040351,0.00718514
4.055,16.31110596,17.96265199,0.0785159,4.996328878,4.960396311,0.00718731
4.0555,16.31360413,17.96513219,0.078515,4.996332545,4.960389111,0.00718949
4.056,16.3161023,17.96761238,0.0785142,4.996336209,4.960381911,0.00719166
4.0565,16.31860046,17.97009257,0.0785133,4.996339869,4.96037471,0.00719383
4.057,16.32109864,17.97257275,0.0785125,4.996343525,4.96036751,0.007196
4.0575,16.32359681,17.97505293,0.0785116,4.996347178,4.960360309,0.00719817
4.058,16.32609498,17.97753311,0.0785108,4.996350827,4.960353107,0.00720034
4.0585,16.32859316,17.98001328,0.0785099,4.996354473,4.960345906,0.00720251
4.059,16.33109134,17.98249345,0.078509,4.996358115,4.960338704,0.00720468
4.0595,16.33358952,17.98497362,0.0785082,4.996361753,4.960331502,0.00720685
4.06,16.3360877,17.98745378,0.0785073,4.996365388,4.9603243,0.00720902
4.0605,16.33858588,17.98993394,0.0785065,4.996369019,4.960317098,0.00721118
4.061,16.34108407,17.9924141,0.0785056,4.996372646,4.960309895,0.00721335
4.0615,16.34358226,17.99489425,0.0785048,4.99637627,4.960302692,0.00721552
4.062,16.34608045,17.9973744,0.0785039,4.99637989,4.960295489,0.00721768
4.0625,16.34857864,17.99985454,0.078503,4.996383507,4.960288286,0.00721985
4.063,16.35107683,18.00233468,0.0785022,4.99638712,4.960281082,0.00722201
4.0635,16.35357503,18.00481482,0.0785013,4.996390729,4.960273878,0.00722417
4.064,16.35607322,18.00729496,0.0785005,4.996394335,4.960266674,0.00722633
4.0645,16.35857142,18.00977509,0.0784996,4.996397937,4.96025947,0.0072285
4.065,16.36106962,18.01225521,0.0784987,4.996401536,4.960252265,0.00723066
4.0655,16.36356782,18.01473534,0.0784979,4.996405131,4.96024506,0.00723282
4.066,16.36606603,18.01721546,0.078497,4.996408722,4.960237855,0.00723498
4.0665,16.36856423,18.01969557,0.0784962,4.99641231,4.96023065,0.00723714
4.067,16.37106244,18.02217568,0.0784953,4.996415894,4.960223444,0.00723929
4.0675,16.37356065,18.02465579,0.0784944,4.996419475,4.960216238,0.00724145
4.068,16.37605886,18.0271359,0.0784936,4.996423052,4.960209032,0.00724361
4.0685,16.37855707,18.029616,0.0784927,4.996426626,4.960201825,0.00724576
4.069,16.38105528,18.0320961,0.0784919,4.996430196,4.960194619,0.00724792
4.0695,16.3835535,18.03457619,0.078491,4.996433762,4.960187412,0.00725008
4.07,16.38605172,18.03705628,0.0784901,4.996437325,4.960180205,0.00725223
4.0705,16.38854994,18.03953637,0.0784893,4.996440885,4.960172997,0.00725438
4.071,16.39104816,18.04201645,0.0784884,4.996444441,4.96016579,0.00725654
4.0715,16.39354638,18.04449653,0.0784876,4.996447993,4.960158582,0.00725869
4.072,16.39604461,18.04697661,0.0784867,4.996451542,4.960151374,0.00726084
4.0725,16.39854283,18.04945668,0.0784858,4.996455087,4.960144165,0.00726299
4.073,16.40104106,18.05193675,0.078485,4.996458629,4.960136957,0.00726514
4.0735,16.40353929,18.05441682,0.0784841,4.996462167,4.960129748,0.00726729
4.074,16.40603753,18.05689688,0.0784832,4.996465702,4.960122539,0.00726944
4.0745,16.40853576,18.05937694,0.0784824,4.996469233,4.960115329,0.00727159
4.075,16.411034,18.06185699,0.0784815,4.996472761,4.96010812,0.00727374
4.0755,16.41353223,18.06433704,0.0784806,4.996476285,4.96010091,0.00727588
4.076,16.41603047,18.06681709,0.0784798,4.996479805,4.9600937,0.00727803
4.0765,16.41852871,18.06929714,0.0784789,4.996483323,4.960086489,0.00728018
4.077,16.42102695,18.07177718,0.078478,4.996486836,4.960079279,0.00728232
4.0775,16.4235252,18.07425721,0.0784772,4.996490346,4.960072068,0.00728446
4.078,16.42602345,18.07673725,0.0784763,4.996493853,4.960064857,0.00728661
4.0785,16.42852169,18.07921727,0.0784754,4.996497355,4.960057646,0.00728875
4.079,16.43101994,18.0816973,0.0784746,4.996500854,4.960050434,0.00729089
4.0795,16.4335182,18.08417732,0.0784737,4.996504349,4.960043222,0.00729304
4.08,16.43601645,18.08665734,0.0784728,4.996507841,4.96003601,0.00729518
4.0805,16.4385147,18.08913736,0.078472,4.996511329,4.960028798,0.00729732
4.081,16.44101296,18.09161737,0.0784711,4.996514814,4.960021585,0.00729946
4.0815,16.44351122,18.09409738,0.0784702,4.996518295,4.960014372,0.0073016
4.082,16.44600948,18.09657738,0.0784694,4.996521773,4.960007159,0.00730373
4.0825,16.44850774,18.09905738,0.0784685,4.996525248,4.959999946,0.00730587
4.083,16.45100601,18.10153738,0.0784676,4.996528719,4.959992732,0.00730801
4.0835,16.45350427,18.10401737,0.0784668,4.996532186,4.959985518,0.00731015
4.084,16.45600254,18.10649736,0.0784659,4.99653565,4.959978304,0.00731228
4.0845,16.45850081,18.10897735,0.078465,4.996539111,4.95997109,0.00731442
4.085,16.46099908,18.11145733,0.0784642,4.996542568,4.959963875,0.00731655
4.0855,16.46349735,18.11393731,0.0784633,4.996546021,4.959956661,0.00731868
4.086,16.46599563,18.11641729,0.0784624,4.996549472,4.959949446,0.00732082
4.0865,16.4684939,18.11889726,0.0784616,4.996552918,4.95994223,0.00732295
4.087,16.47099218,18.12137723,0.0784607,4.996556362,4.959935015,0.00732508
4.0875,16.47349046,18.12385719,0.0784598,4.996559801,4.959927799,0.00732721
4.088,16.47598874,18.12633715,0.0784589,4.996563238,4.959920583,0.00732934
4.0885,16.47848702,18.12881711,0.0784581,4.996566671,4.959913366,0.00733148
4.089,16.48098531,18.13129706,0.0784572,4.9965701,4.95990615,0.0073336
4.0895,16.48348359,18.13377701,0.0784563,4.996573527,4.959898933,0.00733573
4.09,16.48598188,18.13625696,0.0784555,4.996576949,4.959891716,0.00733786
4.0905,16.48848017,18.1387369,0.0784546,4.996580369,4.959884499,0.00733999
4.091,16.49097846,18.14121684,0.0784537,4.996583784,4.959877281,0.00734212
4.0915,16.49347676,18.14369678,0.0784528,4.996587197,4.959870063,0.00734424
4.092,16.49597505,18.14617671,0.078452,4.996590606,4.959862845,0.00734637
4.0925,16.49847335,18.14865664,0.0784511,4.996594012,4.959855627,0.00734849
4.093,16.50097165,18.15113656,0.0784502,4.996597414,4.959848408,0.00735062
4.0935,16.50346995,18.15361649,0.0784493,4.996600813,4.95984119,0.00735274
4.094,16.50596825,18.1560964,0.0784485,4.996604208,4.959833971,0.00735486
4.0945,16.50846655,18.15857632,0.0784476,4.9966076,4.959826751,0.00735699
4.095,16.51096486,18.16105623,0.0784467,4.996610989,4.959819532,0.00735911
4.0955,16.51346316,18.16353613,0.0784458,4.996614374,4.959812312,0.00736123
4.096,16.51596147,18.16601604,0.078445,4.996617756,4.959805092,0.00736335
4.0965,16.51845978,18.16849594,0.0784441,4.996621135,4.959797872,0.00736547
4.097,16.52095809,18.17097583,0.0784432,4.99662451,4.959790651,0.00736759
4.0975,16.52345641,18.17345573,0.0784423,4.996627882,4.95978343,0.00736971
4.098,16.52595472,18.17593562,0.0784415,4.99663125,4.959776209,0.00737183
4.0985,16.52845304,18.1784155,0.0784406,4.996634615,4.959768988,0.00737394
4.099,16.53095136,18.18089538,0.0784397,4.996637977,4.959761766,0.00737606
4.0995,16.53344968,18.18337526,0.0784388,4.996641335,4.959754545,0.00737818
4.1,16.535948,18.18585514,0.078438,4.99664469,4.959747323,0.00738029
4.1005,16.53844633,18.18833501,0.0784371,4.996648042,4.9597401,0.00738241
4.101,16.54094465,18.19081487,0.0784362,4.99665139,4.959732878,0.00738452
4.1015,16.54344298,18.19329474,0.0784353,4.996654735,4.959725655,0.00738664
4.102,16.54594131,18.1957746,0.0784345,4.996658077,4.959718432,0.00738875
4.1025,16.54843964,18.19825446,0.0784336,4.996661415,4.959711209,0.00739086
4.103,16.55093797,18.20073431,0.0784327,4.99666475,4.959703985,0.00739297
4.1035,16.5534363,18.20321416,0.0784318,4.996668081,4.959696761,0.00739509
4.104,16.55593464,18.205694,0.0784309,4.99667141,4.959689537,0.0073972
4.1045,16.55843297,18.20817385,0.0784301,4.996674735,4.959682313,0.00739931
4.105,16.56093131,18.21065368,0.0784292,4.996678056,4.959675088,0.00740142
4.1055,16.56342965,18.21313352,0.0784283,4.996681374,4.959667863,0.00740352
4.106,16.565928,18.21561335,0.0784274,4.996684689,4.959660638,0.00740563
4.1065,16.56842634,18.21809318,0.0784265,4.996688001,4.959653413,0.00740774
4.107,16.57092468,18.220573,0.0784257,4.996691309,4.959646187,0.00740985
4.1075,16.57342303,18.22305282,0.0784248,4.996694615,4.959638962,0.00741195
4.108,16.57592138,18.22553264,0.0784239,4.996697916,4.959631723,0.00741406
4.1085,16.57841973,18.22801247,0.078423,4.996701215,4.959624417,0.00741618
4.109,16.58091808,18.2304923,0.0784221,4.99670451,4.959617105,0.0074183
4.1095,16.58341644,18.23297213,0.0784213,4.996707802,4.959609788,0.00742043
4.11,16.58591479,18.23545195,0.0784204,4.99671109,4.959602465,0.00742255
4.1105,16.58841315,18.23793176,0.0784195,4.996714376,4.959595137,0.00742467
4.111,16.59091151,18.24041158,0.0784186,4.996717658,4.959587802,0.0074268
4.1115,16.59340987,18.24289139,0.0784177,4.996720937,4.959580463,0.00742892
4.112,16.59590823,18.24537119,0.0784168,4.996724212,4.959573117,0.00743104
4.1125,16.59840659,18.24785099,0.078416,4.996727484,4.959565766,0.00743317
4.113,16.60090496,18.25033079,0.0784151,4.996730753,4.95955841,0.00743529
4.1135,16.60340332,18.25281058,0.0784142,4.996734019,4.959551047,0.00743742
4.114,16.60590169,18.25529037,0.0784133,4.996737281,4.959543679,0.00743955
4.1145,16.60840006,18.25777016,0.0784124,4.99674054,4.959536306,0.00744167
4.115,16.61089843,18.26024994,0.0784116,4.996743796,4.959528927,0.0074438
4.1155,16.61339681,18.26272972,0.0784107,4.996747049,4.959521542,0.00744593
4.116,16.61589518,18.26520949,0.0784098,4.996750298,4.959514152,0.00744806
4.1165,16.61839356,18.26768926,0.0784089,4.996753545,4.959506757,0.00745018
4.117,16.62089193,18.27016903,0.078408,4.996756787,4.959499355,0.00745231
4.1175,16.62339031,18.27264879,0.0784071,4.996760027,4.959491949,0.00745444
4.118,16.6258887,18.27512855,0.0784062,4.996763264,4.959484536,0.00745657
4.1185,16.62838708,18.2776083,0.0784054,4.996766497,4.959477119,0.0074587
4.119,16.63088546,18.28008805,0.0784045,4.996769727,4.959469695,0.00746083
4.1195,16.63338385,18.2825678,0.0784036,4.996772954,4.959462266,0.00746297
4.12,16.63588224,18.28504754,0.0784027,4.996776177,4.959454832,0.0074651
4.1205,16.63838063,18.28752728,0.0784018,4.996779397,4.959447392,0.00746723
4.121,16.64087902,18.29000702,0.0784009,4.996782614,4.959439947,0.00746936
4.1215,16.64337741,18.29248675,0.0784,4.996785828,4.959432496,0.0074715
4.122,16.6458758,18.29496647,0.0783992,4.996789039,4.95942504,0.00747363
4.1225,16.6483742,18.2974462,0.0783983,4.996792246,4.959417578,0.00747576
4.123,16.6508726,18.29992592,0.0783974,4.996795451,4.959410111,0.0074779
4.1235,16.653371,18.30240563,0.0783965,4.996798652,4.959402638,0.00748003
4.124,16.6558694,18.30488534,0.0783956,4.99680185,4.95939516,0.00748217
4.1245,16.6583678,18.30736505,0.0783947,4.996805044,4.959387677,0.0074843
4.125,16.6608662,18.30984476,0.0783938,4.996808236,4.959380188,0.00748644
4.1255,16.66336461,18.31232446,0.0783929,4.996811424,4.959372694,0.00748858
4.126,16.66586301,18.31480415,0.078392,4.996814609,4.959365194,0.00749071
4.1265,16.66836142,18.31728384,0.0783912,4.996817791,4.959357689,0.00749285
4.127,16.67085983,18.31976353,0.0783903,4.99682097,4.959350178,0.00749499
4.1275,16.67335825,18.32224322,0.0783894,4.996824146,4.959342662,0.00749713
4.128,16.67585666,18.3247229,0.0783885,4.996827318,4.959335141,0.00749927
4.1285,16.67835507,18.32720257,0.0783876,4.996830487,4.959327614,0.00750141
4.129,16.68085349,18.32968225,0.0783867,4.996833653,4.959320082,0.00750355
4.1295,16.68335191,18.33216191,0.0783858,4.996836816,4.959312544,0.00750569
4.13,16.68585033,18.33464158,0.0783849,4.996839976,4.959305002,0.00750783
4.1305,16.68834875,18.33712124,0.078384,4.996843133,4.959297454,0.00750997
4.131,16.69084717,18.3396009,0.0783831,4.996846286,4.9592899,0.00751211
4.1315,16.6933456,18.34208055,0.0783822,4.996849436,4.959282341,0.00751425
4.132,16.69584402,18.3445602,0.0783813,4.996852584,4.959274777,0.0075164
4.1325,16.69834245,18.34703984,0.0783805,4.996855728,4.959267208,0.00751854
4.133,16.70084088,18.34951948,0.0783796,4.996858869,4.959259633,0.00752068
4.1335,16.70333931,18.35199912,0.0783787,4.996862006,4.959252053,0.00752283
4.134,16.70583774,18.35447875,0.0783778,4.996865141,4.959244468,0.00752497
4.1345,16.70833618,18.35695838,0.0783769,4.996868272,4.959236877,0.00752711
4.135,16.71083461,18.35943801,0.078376,4.996871401,4.959229281,0.00752926
4.1355,16.71333305,18.36191763,0.0783751,4.996874526,4.95922168,0.00753141
4.136,16.71583149,18.36439725,0.0783742,4.996877648,4.959214073,0.00753355
4.1365,16.71832993,18.36687686,0.0783733,4.996880767,4.959206462,0.0075357
4.137,16.72082837,18.36935647,0.0783724,4.996883883,4.959198845,0.00753784
4.1375,16.72332681,18.37183608,0.0783715,4.996886996,4.959191222,0.00753999
4.138,16.72582526,18.37431568,0.0783706,4.996890106,4.959183595,0.00754214
4.1385,16.7283237,18.37679527,0.0783697,4.996893212,4.959175962,0.00754429
4.139,16.73082215,18.37927487,0.0783688,4.996896316,4.959168324,0.00754644
4.1395,16.7333206,18.38175446,0.0783679,4.996899416,4.959160681,0.00754859
4.14,16.73581905,18.38423404,0.078367,4.996902513,4.959153033,0.00755073
4.1405,16.7383175,18.38671363,0.0783661,4.996905607,4.95914538,0.00755288
4.141,16.74081596,18.3891932,0.0783652,4.996908699,4.959137721,0.00755503
4.1415,16.74331441,18.39167278,0.0783643,4.996911787,4.959130057,0.00755719
4.142,16.74581287,18.39415235,0.0783634,4.996914872,4.959122388,0.00755934
4.1425,16.74831133,18.39663191,0.0783625,4.996917953,4.959114714,0.00756149
4.143,16.75080979,18.39911147,0.0783616,4.996921032,4.959107034,0.00756364
4.1435,16.75330825,18.40159103,0.0783607,4.996924108,4.95909935,0.00756579
4.144,16.75580671,18.40407059,0.0783598,4.996927181,4.95909166,0.00756794
4.1445,16.75830518,18.40655014,0.0783589,4.99693025,4.959083965,0.0075701
4.145,16.76080364,18.40902968,0.078358,4.996933317,4.959076265,0.00757225
4.1455,16.76330211,18.41150922,0.0783571,4.99693638,4.95906856,0.00757441
4.146,16.76580058,18.41398876,0.0783562,4.996939441,4.95906085,0.00757656
4.1465,16.76829905,18.4164683,0.0783553,4.996942498,4.959053135,0.00757871
4.147,16.77079752,18.41894783,0.0783544,4.996945552,4.959045414,0.00758087
4.1475,16.773296,18.42142735,0.0783535,4.996948603,4.959037689,0.00758303
4.148,16.77579447,18.42390687,0.0783526,4.996951652,4.959029958,0.00758518
4.1485,16.77829295,18.42638639,0.0783517,4.996954697,4.959022222,0.00758734
4.149,16.78079143,18.42886591,0.0783508,4.996957739,4.959014482,0.00758949
4.1495,16.78328991,18.43134542,0.0783499,4.996960778,4.959006736,0.00759165
4.15,16.78578839,18.43382492,0.078349,4.996963814,4.958998985,0.00759381
4.1505,16.78828687,18.43630442,0.0783481,4.996966847,4.958991229,0.00759597
4.151,16.79078536,18.43878392,0.0783472,4.996969877,4.958983468,0.00759813
4.1515,16.79328384,18.44126342,0.0783463,4.996972904,4.958975702,0.00760028
4.152,16.79578233,18.44374291,0.0783454,4.996975928,4.958967931,0.00760244
4.1525,16.79828082,18.44622239,0.0783445,4.996978949,4.958960155,0.0076046
4.153,16.80077931,18.44870188,0.0783436,4.996981967,4.958952373,0.00760676
4.1535,16.8032778,18.45118135,0.0783427,4.996984982,4.958944587,0.00760892
4.154,16.8057763,18.45366083,0.0783418,4.996987994,4.958936796,0.00761108
4.1545,16.80827479,18.4561403,0.0783409,4.996991003,4.958929,0.00761325
4.155,16.81077329,18.45861976,0.07834,4.996994008,4.958921199,0.00761541
4.1555,16.81327179,18.46109923,0.0783391,4.996997011,4.958913393,0.00761757
4.156,16.81577029,18.46357868,0.0783382,4.997000011,4.958905582,0.00761973
4.1565,16.81826879,18.46605814,0.0783373,4.997003008,4.958897765,0.00762189
4.157,16.82076729,18.46853759,0.0783364,4.997006002,4.958889944,0.00762406
4.1575,16.82326579,18.47101703,0.0783355,4.997008993,4.958882118,0.00762622
4.158,16.8257643,18.47349647,0.0783346,4.997011981,4.958874287,0.00762839
4.1585,16.82826281,18.47597591,0.0783337,4.997014966,4.958866452,0.00763055
4.159,16.83076132,18.47845535,0.0783328,4.997017948,4.958858611,0.00763272
4.1595,16.83325983,18.48093478,0.0783318,4.997020927,4.958850765,0.00763488
4.16,16.83575834,18.4834142,0.0783309,4.997023903,4.958842914,0.00763705
4.1605,16.83825685,18.48589362,0.07833,4.997026876,4.958835059,0.00763921
4.161,16.84075536,18.48837304,0.0783291,4.997029846,4.958827198,0.00764138
4.1615,16.84325388,18.49085245,0.0783282,4.997032814,4.958819333,0.00764354
4.162,16.8457524,18.49333186,0.0783273,4.997035778,4.958811463,0.00764571
4.1625,16.84825092,18.49581127,0.0783264,4.997038739,4.958803587,0.00764788
4.163,16.85074944,18.49829067,0.0783255,4.997041697,4.958795707,0.00765005
4.1635,16.85324796,18.50077007,0.0783246,4.997044653,4.958787822,0.00765222
4.164,16.85574648,18.50324946,0.0783237,4.997047605,4.958779933,0.00765438
